population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,53562,Romblon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,107.58969371618568,124.13525324417942,90.62621916061224
1,All Population,1,Deaths,53610,Basilan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,43.216253723038214,54.06097452669306,34.37354154471826
1,All Population,1,Deaths,53560,Occidental Mindoro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,82.21136008407166,95.79990310100283,69.57151289374951
1,All Population,1,Deaths,53543,Nueva Vizcaya,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,73.6064186602056,86.95787307629722,61.31401790397015
1,All Population,1,Deaths,53560,Occidental Mindoro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,82.77038430093498,95.67553369983158,70.74046603527225
1,All Population,1,Deaths,53543,Nueva Vizcaya,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,72.76819551445294,84.60097484410646,61.01434014157531
1,All Population,1,Deaths,53563,Palawan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,77.01525911849903,88.42691765839444,65.5124505593282
1,All Population,1,Deaths,53598,Davao Occidental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,93.94157679081665,126.93624847595649,77.12027589252213
1,All Population,1,Deaths,53540,Ilocos Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,108.2476652046205,123.66955304826935,90.78028382512079
1,All Population,1,Deaths,53563,Palawan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,76.24533633986788,87.46278209365968,64.521823359665
1,All Population,1,Deaths,53614,National Capital Region,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,90.3331795343816,101.23913671005124,80.34345201031212
1,All Population,1,Deaths,53552,Bulacan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,59.01711317732129,64.86390261850713,53.955963113088366
1,All Population,1,Deaths,53562,Romblon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,107.4353743482311,123.42751676671989,89.91281325813391
1,All Population,1,Deaths,53544,Cagayan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,94.45972948544085,105.57440692474485,83.94467523710007
1,All Population,1,Deaths,53577,Negros Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,95.22653842335222,112.03489838956169,82.21984711524605
1,All Population,1,Deaths,53563,Palawan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,76.4864252796551,87.51460752995122,65.28687738193126
